index,delentropy
1502,7.951802125
1504,8.600508602
1505,7.830284443
1506,7.527547675
1507,7.750220904
1508,6.858576587
1509,6.579218789
1510,6.702669484
1511,6.769285339
1512,7.487047979
1513,7.112003199
1514,7.238457492
1516,8.126628722
1517,7.6419849
1522,8.058173892
1523,7.65448261
1524,7.865587188
1525,6.883037538
1526,6.900646297
1527,6.837889131
1528,7.195641981
1529,7.047216804
1530,7.20051467
1531,7.013335681
1532,7.213671359
1533,7.023113715
1534,7.146095732
1535,7.274814018
1536,7.315682152
1537,7.110152994
1538,8.013921581
1539,8.013921581
1540,8.077624821
1541,7.416899547
1542,7.591283792
1543,7.178940716
1544,6.938688947
1545,8.694528522
1546,8.466956111
1547,8.217832509
1548,7.800684935
1549,8.03160097
1550,7.771338106
1551,7.464617636
1552,8.523898019
1553,7.973916166
1554,7.67387735
1555,8.429098664
1556,7.843064712
1557,7.150537893
1558,7.682332106
1559,7.807407743
1560,7.577099637
1582,6.218887519
1583,6.327278559
1584,7.848551149
1585,8.112192742
1586,7.988783309
1587,7.797587198
1588,7.702259133
1589,7.759598607
1590,7.77090164
1591,7.474481774
1592,7.847278638
1593,7.667819981
1594,7.785144666
1597,7.163428023
1598,7.385407143
1604,7.955900593
1606,7.865537208
1607,7.967859185
164,6.860502877
165,7.068330813
1668,8.804280305
1670,8.238108262
1671,8.305452534
1672,8.585116792
1681,8.53973946
1682,8.577297613
1683,8.845016035
1684,8.773229314
1685,8.397574916
1686,7.967725493
1687,8.042456626
1688,8.10049617
1689,8.050553335
1690,6.370285571
1691,6.649341897
1692,6.647105507
1693,6.856312455
1694,6.78651003
1695,7.207217316
1696,7.494421852
1697,6.997087915
1698,7.164137191
1699,7.067116205
1706,8.076477268
1707,8.290599746
173,6.598950484
174,6.74173283
175,6.41856768
1758,6.60039929
1759,6.973097983
176,6.097351632
1760,7.243531429
1767,6.028799577
1768,6.599532916
1769,7.839952407
177,6.555137432
1770,7.523443543
1779,7.236710938
178,6.713743899
179,6.402198157
1792,6.780736794
1793,6.800005242
1794,6.724048916
1795,6.727741854
1796,6.662933194
1797,6.647336168
1798,6.739688971
1799,6.647063394
180,7.033361253
1800,6.393315157
1801,6.395591598
1802,8.157823484
1803,8.064723825
1804,8.279676403
1805,7.999940367
1806,7.955109711
1808,7.900220025
1809,8.159751112
1810,7.861672413
1811,7.808069443
1812,7.555166357
1813,7.530299991
1826,6.596547573
1827,7.493136762
