Index,Property Prices,Longitude,Latitude,Size,Floor,Highest floor,Units,Parking,Heating,Year,Delentropy,Delentropy_d,Dist. Green,Dist. Water,Dist. Subway,Bust Stop,Dist. CBD,Top Univ.,High School,Sex Ratio,Population,Pop. Density,Higher Degree,Young Population,Median Age,Old Population,Spring,Fall,Winter
1524,9.786953736,127.367789,36.339392,84.99,1,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.928180165,127.367789,36.339392,84.99,13,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.852194258,127.367789,36.339392,84.99,9,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.825526011,127.367789,36.339392,84.99,7,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.975808214,127.367789,36.339392,84.99,10,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.98506754,127.367789,36.339392,84.99,6,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.867860375,127.367789,36.339392,84.99,4,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.867860375,127.367789,36.339392,84.99,5,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,10.01681624,127.367789,36.339392,84.99,7,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,10.01234196,127.367789,36.339392,84.99,10,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.903487553,127.367789,36.339392,84.99,9,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1524,9.998797732,127.367789,36.339392,84.99,13,14,1632,1.2,0,1994,8.07582474,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.667765219,127.367789,36.339392,71.93,2,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.798127037,127.367789,36.339392,71.93,11,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.764225485,127.367789,36.339392,71.93,8,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.784140795,127.367789,36.339392,71.93,7,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.698920387,127.367789,36.339392,71.93,4,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.852194258,127.367789,36.339392,71.93,4,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.752664663,127.367789,36.339392,71.93,5,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.714141381,127.367789,36.339392,71.93,1,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.667765219,127.367789,36.339392,71.93,2,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.75846178,127.367789,36.339392,71.93,5,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.740968623,127.367789,36.339392,71.93,14,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.786953736,127.367789,36.339392,71.93,2,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.786953736,127.367789,36.339392,71.93,6,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1522,9.764225485,127.367789,36.339392,71.93,11,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1522,9.752664663,127.367789,36.339392,71.93,6,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1522,9.786953736,127.367789,36.339392,71.93,8,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1522,9.75846178,127.367789,36.339392,71.93,4,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1522,9.798127037,127.367789,36.339392,71.93,6,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1522,9.705036614,127.367789,36.339392,71.93,7,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1522,9.746833742,127.367789,36.339392,71.93,10,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1522,9.752664663,127.367789,36.339392,71.93,6,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1522,9.76995616,127.367789,36.339392,71.93,13,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1522,9.841612149,127.367789,36.339392,71.93,14,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1522,9.740968623,127.367789,36.339392,71.93,12,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1522,9.629050707,127.367789,36.339392,71.93,1,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.729134165,127.367789,36.339392,71.93,2,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.667765219,127.367789,36.339392,71.93,1,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.75846178,127.367789,36.339392,71.93,13,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.740968623,127.367789,36.339392,71.93,5,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1522,9.764225485,127.367789,36.339392,71.93,14,14,1632,1.2,0,1994,7.990011668,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1525,9.989665249,127.367789,36.339392,101.88,14,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1525,9.937888979,127.367789,36.339392,101.88,2,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1525,10.04324949,127.367789,36.339392,101.88,13,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1525,10.0647557,127.367789,36.339392,101.88,3,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1525,10.0647557,127.367789,36.339392,101.88,11,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1525,10.08163374,127.367789,36.339392,101.88,12,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1525,10.02127059,127.367789,36.339392,101.88,8,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1525,10.0647557,127.367789,36.339392,101.88,4,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1525,10.08163374,127.367789,36.339392,101.88,13,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1525,10.07744086,127.367789,36.339392,101.88,6,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1525,10.03889219,127.367789,36.339392,101.88,11,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1525,10.03451581,127.367789,36.339392,101.88,11,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1525,10.07323033,127.367789,36.339392,101.88,14,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1525,10.04324949,127.367789,36.339392,101.88,9,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1525,10.04324949,127.367789,36.339392,101.88,4,14,1632,1.2,0,1994,7.87672338,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1526,10.29214554,127.367789,36.339392,133.88,10,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1526,9.998797732,127.367789,36.339392,133.88,2,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1526,10.13459927,127.367789,36.339392,133.88,7,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1526,10.30226367,127.367789,36.339392,133.88,6,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,1,0,0
1526,10.23995979,127.367789,36.339392,133.88,6,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.25765937,127.367789,36.339392,133.88,8,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.04324949,127.367789,36.339392,133.88,2,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.20359214,127.367789,36.339392,133.88,14,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.25765937,127.367789,36.339392,133.88,5,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.19615717,127.367789,36.339392,133.88,9,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.04324949,127.367789,36.339392,133.88,1,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.27505111,127.367789,36.339392,133.88,10,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1526,10.16585182,127.367789,36.339392,133.88,12,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1526,10.25765937,127.367789,36.339392,133.88,10,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1526,10.20359214,127.367789,36.339392,133.88,12,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1526,10.23995979,127.367789,36.339392,133.88,6,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1526,10.18866649,127.367789,36.339392,133.88,14,14,1632,1.2,0,1994,7.879137378,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1527,10.20359214,127.367789,36.339392,165.64,8,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1527,9.961756461,127.367789,36.339392,165.64,14,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,0
1527,10.1064284,127.367789,36.339392,165.64,2,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1527,10.16585182,127.367789,36.339392,165.64,1,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1527,10.1266311,127.367789,36.339392,165.64,5,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,1,0
1527,10.20359214,127.367789,36.339392,165.64,9,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1527,10.20359214,127.367789,36.339392,165.64,3,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1527,10.23995979,127.367789,36.339392,165.64,8,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1527,10.23995979,127.367789,36.339392,165.64,6,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1527,10.1266311,127.367789,36.339392,165.64,5,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1527,10.25765937,127.367789,36.339392,165.64,14,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
1527,10.18490001,127.367789,36.339392,165.64,7,14,1632,1.2,0,1994,7.997427935,,5.813806078,7.223236096,7.816245311,6,2013.477613,19,18,94.06262386,24481,24728.28283,33.14481251,14.05171357,40,14.2845472,0,0,1
2393,9.071078305,127.382067,36.34409,39.09,4,12,280,0.55,0,2004,6.45754289,,5.491868214,7.177051315,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,1
2393,9.137769679,127.382067,36.34409,39.09,10,12,280,0.55,0,2004,6.45754289,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,1,0,0
2393,9.104979856,127.382067,36.34409,39.09,3,12,280,0.55,0,2004,6.45754289,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,0
2393,9.082507,127.382067,36.34409,39.09,11,12,280,0.55,0,2004,6.45754289,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,1,0
2393,9.093806556,127.382067,36.34409,39.09,12,12,280,0.55,0,2004,6.45754289,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,1,0
2391,9.011889433,127.382067,36.34409,36.24,12,12,280,0.55,0,2004,6.539917737,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,1,0,0
2391,8.987196821,127.382067,36.34409,36.24,7,12,280,0.55,0,2004,6.539917737,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,1,0
2392,9.159047078,127.382067,36.34409,37.19,9,12,280,0.55,0,2004,7.441041972,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,0,0
2392,9.082507,127.382067,36.34409,37.19,10,12,280,0.55,0,2004,7.441041972,,5.491868214,7.452145836,6.014103634,17,680.7371446,32,19,93.77431907,25896,15694.54545,37.4316587,10.29888786,37,9.53815261,0,1,0
1264,9.323669057,127.374931,36.348992,50.38,6,12,149,0.47,0,2005,7.055350331,1.149297346,5.005795792,7.467197091,7.128584245,19,982.623926,32,18,90.05216766,10565,15768.65672,33.75301647,9.787032655,44,20.25556081,1,0,0
1264,9.287301413,127.374931,36.348992,50.38,9,11,43,0.81,0,2005,7.055350331,1.149297346,5.005795792,7.467197091,7.128584245,19,982.623926,32,18,98.03906189,25248,34586.30137,34.39950656,10.09980989,36,8.416508238,0,1,0
164,9.735068901,127.450305,36.354788,76.32,5,8,19,1.05,0,2016,7.422774156,2.111833505,5.193585798,7.346625055,8.201111746,15,6579.449079,8,9,99.27587012,17062,5093.134328,24.00499146,10.76075489,42,15.06857344,1,0,0
1870,9.472704636,127.374204,36.350737,82.64,7,12,258,0.72,0,2004,6.403978183,,5.732937375,7.28275628,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1870,9.635608107,127.374204,36.350737,82.64,3,12,258,0.72,0,2004,6.403978183,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1870,9.61580548,127.374204,36.350737,82.64,8,12,258,0.72,0,2004,6.403978183,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,1,0
1870,9.642122788,127.374204,36.350737,82.64,11,12,258,0.72,0,2004,6.403978183,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1867,9.093806556,127.374204,36.350737,42.44,3,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1867,9.104979856,127.374204,36.350737,42.44,6,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1867,9.04192172,127.374204,36.350737,42.44,10,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1867,9.126958763,127.374204,36.350737,42.44,8,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,1,0,0
1867,9.093806556,127.374204,36.350737,42.44,5,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,1,0,0
1867,9.093806556,127.374204,36.350737,42.44,4,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,1,0,0
1867,9.088172738,127.374204,36.350737,42.44,5,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,1,0
1867,9.126958763,127.374204,36.350737,42.44,9,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,1,0
1867,9.059517482,127.374204,36.350737,42.44,4,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,1,0
1867,9.093806556,127.374204,36.350737,42.44,9,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1867,9.104979856,127.374204,36.350737,42.44,11,12,258,0.72,0,2004,5.718039286,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1866,8.603370888,127.374204,36.350737,33.46,6,12,258,0.72,0,2004,6.758735074,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,1
1866,8.612503371,127.374204,36.350737,33.46,11,12,258,0.72,0,2004,6.758735074,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,1,0,0
1866,8.779557456,127.374204,36.350737,33.46,9,12,258,0.72,0,2004,6.758735074,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,1,0,0
1866,8.630521877,127.374204,36.350737,33.46,9,12,258,0.72,0,2004,6.758735074,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,0
1866,8.699514748,127.374204,36.350737,33.46,7,12,258,0.72,0,2004,6.758735074,,5.732937375,7.355451634,6.897456566,19,1045.992447,32,17,94.12315861,37293,15538.75,43.8433716,14.74271311,38,7.414260049,0,0,0
