Index,Delentropy
12572,6.570231149
12573,6.756008672
12574,6.233413145
12575,6.847142589
12576,6.683768521
12577,6.743203799
12578,6.73386847
12579,6.850077529
12580,6.811443285
12584,6.414165722
12586,6.419611924
12587,7.124840386
12588,7.093427319
12589,7.248038112
12590,6.186294666
12591,6.347723424
12592,6.060519185
12593,6.569414157
12594,6.398611764
12595,6.547906111
12596,6.594774711
12597,6.646264085
12598,6.675117279
12599,6.544172503
126,7.153571072
12602,6.987407233
12610,6.495680183
12611,6.76052985
12612,6.511554539
12613,6.650369331
12614,6.656910545
12615,6.591740629
12639,6.744424079
12640,6.593269689
12641,6.478224721
12657,6.229003653
12658,6.308121066
12659,6.489619315
12682,6.31477888
12683,6.47909668
12684,6.4792362
12687,6.234060819
12688,5.92668899
12689,5.910159102
12690,5.957348716
12691,6.545213637
12692,5.961968737
12693,6.087633844
12694,6.291830706
12696,7.754461449
12697,7.789994984
127,7.08229987
12711,6.098250355
12713,6.013174755
12714,6.610037171
12715,5.801260364
12716,5.855628953
12717,6.15242747
12718,6.499327569
12720,7.114902634
12724,6.548533294
12725,6.593303377
12728,7.391624936
12729,7.766709456
12730,7.923165963
12731,7.991501562
12733,6.634434604
12739,7.155812573
12740,7.008040931
12754,6.5382103
12755,6.642527498
12756,6.557557183
12780,6.383456169
12785,6.237897937
12787,6.281919694
12788,5.98391197
12789,6.040250002
12790,6.116192151
12791,6.055512648
12792,5.943395019
128,7.657807595
12804,5.733697418
12811,6.457646432
12812,6.630456719
12813,6.846229599
12837,6.161555402
12843,5.630831114
12844,5.816755059
12845,5.760251495
12846,5.761820271
12847,5.905222874
12848,5.724874842
12849,5.906873924
12850,6.002091248
12860,5.448422049
12871,6.894636147
12872,6.700329746
12873,6.708635757
12874,6.942716685
12892,6.181209316
129,7.256732113
12918,7.675815907
12919,6.614739182
12921,7.707954355
12932,6.104626957
12933,6.718332331
12939,6.046239165
12940,6.024020609
12960,8.662163983
12961,8.753092927
12966,7.301648826
12967,7.258675636
12968,7.135785827
12974,7.656141726
12975,7.557115006
12976,7.473881603
12977,7.589820824
12978,7.572728754
12979,8.176753604
12980,7.598416007
12981,8.061312085
12982,7.523731297
12983,7.387588349
12984,7.396608484
12985,7.538420356
12986,7.3692715
12987,7.976161018
12988,8.069822595
12989,7.939294965
12990,7.797815323
12991,7.749099084
12992,8.021464601
12993,8.08864171
130,7.006738066
1300,6.406034463
13002,8.406167228
13003,8.446587965
13004,8.536953327
13005,8.266325447
13006,8.477140012
13007,8.115631129
13013,6.485141595
13016,6.818206345
13018,7.2095143
13019,6.84828888
13022,7.040890407
13023,7.219880509
13028,6.728478996
13029,6.73890573
13030,6.801743778
13031,7.390042098
13032,6.815443641
13054,6.046338093
13057,5.818205269
13058,5.918305844
13064,6.293048629
13078,7.757291274
13079,7.954016478
13080,8.296007227
13081,8.39150844
13085,5.890902859
13086,5.786871971
131,7.126607195
13120,6.594803072
13121,8.553695852
13122,8.367829901
13123,8.332394923
13124,6.302834134
13125,8.202845709
13126,7.985079057
13127,7.942510906
13139,5.925539419
13151,7.427619431
13152,7.328292728
13153,7.132322956
13154,7.254532544
13155,8.183494812
13156,8.163694745
13157,7.994277541
13158,6.723830516
13159,6.716549552
13160,6.487089757
13161,7.09770359
13162,7.439556719
13163,7.304229576
13164,6.723830516
13165,6.716549552
13166,8.162180733
13167,6.71297269
13168,7.090489431
13169,8.14828107
13170,5.972243407
13171,6.158739357
13172,6.044823691
13174,6.475030146
13175,6.784981337
13176,6.750733714
13177,6.774505511
13179,6.808758177
13180,6.141506593
13181,6.128162368
13182,5.933892068
13183,5.944426978
13184,7.172072079
13185,6.762888494
13186,6.980677787
132,7.192156274
13209,6.937123454
13210,7.112649704
13211,7.481349153
13212,7.178093558
13213,7.220665044
13214,7.319454998
13215,7.067712129
13216,7.187207491
13217,7.021992948
13218,7.449225702
13219,7.296317933
13220,7.361623055
13221,8.190782688
13261,6.011332712
13262,7.443298132
13263,7.355437069
13264,6.704234756
13265,6.222328561
13266,6.392370525
13277,7.213639188
13278,7.292109859
13279,7.839634508
13280,6.950677689
13281,6.50288517
13282,7.808554761
13291,6.516115102
13292,6.297444649
13296,6.204259202
13298,7.279587825
13299,7.318904116
133,7.151134319
13300,7.525304252
13301,7.670663685
13302,7.565232432
13303,7.639731428
13304,7.596655164
13323,5.967431265
13324,7.414194546
13325,7.449244227
13326,6.982001847
13327,7.555353974
13328,7.299271266
13329,7.473446427
13330,7.522592222
13331,7.278519195
13332,7.164210977
13333,7.426282297
13336,6.548935478
13337,6.406361995
13338,6.350753737
13351,6.883107238
13352,7.189986553
13353,7.302604021
13354,7.153229293
13355,7.191056928
13381,6.324738021
13382,6.484170389
13383,6.364859205
13384,8.098397397
13385,7.777039973
13386,7.748295583
13387,8.040379719
13388,7.94493859
13390,7.91198633
13391,7.773087907
13392,7.853236163
13393,8.044322221
13394,8.900574919
13395,9.058213447
13396,7.969622809
134,6.740776918
13429,5.665552001
13433,6.255080555
13453,6.930482749
13454,6.29343568
13496,5.571012698
135,8.100557529
1350,7.560310001
1351,6.984275242
1352,7.009029668
1353,7.524322602
1354,8.565732856
13544,8.100052763
13545,8.052820357
13546,7.849905003
13547,7.697277736
1355,8.161542207
13556,6.498997663
13557,6.29123694
13558,6.257741789
1356,8.886228383
1357,8.181408564
1358,8.033013409
1359,7.868116493
13592,6.214459466
13593,5.976934094
13594,5.964938802
13595,6.118334875
13596,6.012213566
13597,5.98487332
13598,6.042145876
13599,6.225452821
136,7.138548429
1360,7.030432944
13600,6.419924804
13601,6.639599352
13602,6.650537168
13603,7.792250726
13604,7.739790829
13605,7.418051912
13606,7.410195347
1361,6.9743502
13614,7.281689912
13615,7.562321779
13616,6.854055453
13617,7.332087017
13618,7.376622685
13619,7.176135902
1362,6.9743502
13620,7.038507991
13621,6.988784471
13622,6.323607396
13624,6.683774449
1363,7.192570851
13633,5.70895851
13637,8.06745368
13638,7.112063525
13639,7.828884298
1364,7.526283946
13640,7.687863225
13641,6.967550617
13642,7.139681034
13643,6.891132747
1365,7.11072231
13653,6.668136864
13654,6.708287947
13655,6.261159871
13656,6.17640949
13657,6.654514791
13658,6.34447302
13659,5.875437327
1366,6.988144969
13660,6.0285869
13662,6.109081958
13668,7.360958661
13669,5.694359986
1367,7.010513279
13670,6.860642854
13671,6.590675216
13675,5.689532977
13676,6.430937865
13677,7.030419331
13678,6.518138976
13679,6.688759097
13680,6.490302736
13681,6.663178147
13685,6.020052688
13686,5.436256555
13691,6.715946848
13692,6.776704315
13693,6.422100626
13694,6.594757492
13695,6.742008763
13696,6.832927535
13697,6.444300989
13698,7.313503491
13699,7.251614365
137,7.168624018
13700,6.992973972
13701,7.638480013
13703,5.566587131
13712,6.021662093
13713,6.061978149
13714,6.287168984
13715,6.234995844
13716,6.380915183
13760,6.032067667
13761,6.218577378
13762,6.691278711
13763,6.648573554
1378,8.186014265
13784,6.546686617
13786,6.991351911
13787,6.811016293
13788,6.507080992
13789,6.675919612
1379,8.569054828
13790,7.026106448
13791,6.486975812
13792,6.674850569
13793,6.45353341
138,7.554904311
1382,7.248109534
1383,7.350063906
13860,6.178779921
139,6.814601304
13906,6.532195007
13907,6.497190389
13908,6.549729823
13909,7.012643121
13910,6.649768439
1394,7.449069281
1395,7.510187061
1396,6.907726385
1397,7.319424731
1398,6.697816624
1399,6.642083464
140,6.725709916
1400,6.95898728
14034,6.500904606
14035,6.843529619
14036,7.214295142
14037,6.680358196
14038,6.477632109
14039,6.410158657
14040,6.820832488
14043,6.481678554
14073,6.103123779
14090,6.621047859
14091,6.792148144
14092,6.997548007
141,6.436452997
1411,6.541960296
14113,6.120052399
1412,6.638542457
1413,6.593560558
1414,6.545249384
1415,6.619430758
1416,6.598471864
14193,5.749735398
142,6.562757943
14233,7.511401407
14245,6.344945362
14246,6.544571608
14248,6.463723964
14249,6.656906128
14250,6.94486964
14251,6.292963163
14252,6.181493502
14253,6.502403751
14254,6.186068107
14255,6.275794589
14256,6.186256002
14257,6.417630459
14258,6.449105896
14259,7.293992896
14260,7.257471816
14261,7.071202537
14262,7.293007081
14263,7.615531564
14264,7.020632012
14265,7.548734027
14266,7.610649941
14267,7.033970017
14268,8.685214925
14280,7.370152935
14281,7.562138304
14282,7.147867058
14283,8.014969783
14284,8.012142154
14285,8.327510912
14286,8.241890609
14287,8.264576578
14290,5.127640415
14295,7.551465063
143,6.43592333
14307,5.727427506
14308,5.903876134
14309,5.969251179
14310,6.768410746
14317,7.097612932
14324,5.864991347
14325,6.54749133
14328,6.616984844
14329,6.633215508
14330,6.734112617
14331,7.023228241
14332,7.987316587
14333,8.664603809
14334,7.756430855
14335,8.873553981
14336,8.100822411
14337,8.878500153
14338,8.432714585
14339,7.461683056
14340,7.231880905
14341,7.089109292
14342,7.443543656
14343,7.318766875
14344,7.526327997
14345,7.135055632
14346,7.333563722
14349,6.813966602
14350,6.526039278
14351,6.474591922
14352,5.540845705
14353,5.826298802
14354,5.920881933
14355,6.552277721
14356,7.700065045
14357,6.298650376
14358,5.98887226
14359,6.46766731
14360,6.217014189
14361,6.279768663
14362,6.597943531
14363,6.877391897
14364,5.936785639
14366,5.940106642
14367,6.784310708
14368,7.187473092
14369,6.104962187
14370,7.09581519
14371,5.973490716
14372,7.512418498
14373,5.346535157
14374,6.207826241
14381,5.332497537
14382,5.938168062
14385,7.001515172
14387,7.523975303
14388,7.514387765
14389,7.428424172
14390,7.760706376
14391,8.121776152
14392,9.265147875
14393,8.03195485
14394,6.100304285
14395,7.148270394
14396,7.641953614
14397,7.270044129
14398,7.123263008
14399,6.725787019
144,6.652414038
14400,6.921173958
14401,6.16454812
14403,6.374348745
1441,6.998589814
1442,6.863401842
14420,6.818471498
14425,7.139089298
14426,6.451240848
14429,6.402414779
1443,6.79969818
14438,5.971063517
1444,7.148919282
14449,7.222849181
1445,7.490644615
14450,7.186096283
14451,7.363789785
14453,7.046907507
1446,6.832942534
14464,6.554861768
14465,6.873121893
14466,6.928664861
14467,7.129003337
14468,7.437329363
14469,7.559753343
1447,7.059987952
14470,7.593729595
14471,7.395616925
145,7.201347739
14515,6.132145944
14517,7.676497195
14518,7.626091993
14519,7.348263496
14520,7.398155917
14521,7.182686902
14522,7.193095503
14523,7.232643258
14529,7.359215242
14566,7.845963536
14567,7.561474798
14569,7.287044941
14580,7.416566994
14581,7.088046741
14582,7.067622761
14583,7.202687756
14584,7.180355124
146,7.06481476
14654,6.437675974
14655,6.604843716
14676,5.799842414
14677,6.236505817
14681,5.168657572
14693,6.534644447
14694,7.928707073
147,6.83261123
14733,7.484279612
14734,7.485913064
14735,7.471269579
14736,7.341824713
14737,7.391460205
14738,7.375165029
14739,7.212091267
14740,7.241640187
14741,7.338630114
14742,7.161295681
14743,6.16843266
14744,6.580039698
14745,6.209429445
14746,6.331431844
14764,6.425845246
14775,5.726023108
14776,6.224468295
14777,6.275354565
14778,5.787616323
14779,6.855316744
14780,6.992248334
14782,6.703897934
14794,6.927256469
148,7.33301509
14800,6.494785765
14805,7.578295821
14806,7.497454836
14807,7.445299988
14808,7.430732924
14809,7.381250598
14810,8.722104638
14811,7.763097603
14812,8.055725609
14813,7.821545928
14839,6.560773197
14840,6.072960514
14841,5.623581338
14842,7.487672335
14851,6.535142056
14853,7.167586869
14854,7.436434573
14856,5.756820106
14857,6.920017779
14858,5.977670653
14862,5.885350697
14863,5.956029911
14864,6.995291914
14867,6.024500582
14869,6.754233355
14871,6.948634434
14879,7.474669092
14880,7.403594417
14885,6.917762412
14886,7.388061455
14887,6.913015194
14888,7.445221937
14889,7.62321684
14897,6.086079119
14898,6.094117161
14899,6.1030631
149,7.464827795
14900,6.150367254
14901,6.545666009
14904,5.966262296
14905,6.947516079
14906,6.371251364
14908,6.690975175
14909,6.454789843
14910,6.8614219
14911,6.067303376
14912,6.054641189
14913,6.337138994
14914,6.82425209
14915,6.828356487
14922,6.215482349
14927,6.41711983
14928,6.584755845
14930,6.088621505
14931,5.980576319
14932,5.956449
14933,6.0259777
14934,6.630865553
14935,7.620962119
14937,7.535139147
14961,5.995820939
14963,7.483150265
14964,6.065291295
14967,6.081025759
14971,6.586794483
14972,6.985894487
14973,7.022608453
14974,6.690820692
14975,6.908527553
14976,6.20144728
14977,6.173920008
14978,6.285278015
14979,6.341973699
14984,6.731477182
14985,6.620872569
14986,7.028516697
14987,7.011496029
14988,6.433274689
14989,6.47186836
14990,7.069852375
14991,7.003009804
14992,7.224768434
14999,7.35385268
150,7.380552934
15001,8.238764853
15002,8.16842372
15003,8.386888167
15005,6.078392502
15019,5.033771853
15020,5.584817689
15021,5.561374846
15022,5.730656128
15023,5.743159507
15024,5.784869917
15036,6.122782234
15065,6.891763924
15066,6.957920729
15067,6.27387708
15068,5.61831083
15070,7.197677561
15071,6.877737005
15090,6.753095873
15094,5.584647994
151,7.380492399
1515,6.351184712
15155,6.422604357
1516,6.280498165
15186,6.364586783
152,7.457841773
15208,5.940639354
15209,6.011141004
15210,5.939867969
15211,5.998402217
15212,6.111325025
1522,7.462440913
1523,7.742575497
1526,6.019044513
15262,6.620304829
15263,5.940193462
15264,6.036088819
1529,5.881748788
153,6.863163255
1530,6.111192349
15300,7.060432438
15302,5.453610142
1531,5.945165558
1532,5.965048426
1533,6.203822457
15330,5.834200503
1535,6.407946579
15360,6.32425657
15361,6.286297643
15362,6.593745288
15363,7.107335911
15364,6.781409031
15365,6.78212818
1538,6.725025109
1539,6.18374811
154,7.072931171
1540,6.132265226
15401,6.773532736
1541,6.544245121
1542,7.157379237
1544,7.083030467
15465,5.667540038
15477,5.927464937
1548,6.91611647
1549,8.089238947
155,7.310123317
1550,7.749602568
1551,6.997202083
1555,6.718658409
15554,7.580518773
15555,7.626695239
15556,7.346655685
15557,7.664785385
15558,8.182105242
15559,7.444428534
1556,6.922491499
