index,delentropy
1605,6.188962187
1606,5.608583007
1607,6.405665021
1608,6.454929158
1609,6.391919049
161,5.529558827
1610,6.616229936
1611,6.595347494
162,5.811817676
1630,6.132889875
1631,6.35142398
1632,6.355781716
1640,6.425036557
1641,6.713058829
1642,6.582406321
165,5.823277228
1654,7.264294759
1655,7.179716316
1656,7.38456379
1657,7.428200076
1658,6.623462341
1659,6.574896172
1660,6.526841087
1661,6.523025853
1663,7.295461829
167,7.406856247
169,7.765245747
1695,6.71358942
1696,6.633522014
1697,6.887469957
1698,6.966433545
1699,6.814684114
17,6.346970206
1700,6.352808774
1701,5.936085934
1702,6.852103326
1703,7.114027226
1704,6.855015046
1705,7.261705276
1706,6.909666285
1707,7.025759347
1708,7.007563108
1709,7.075711953
171,6.19604757
1710,7.502057336
1711,7.264187538
1712,6.831698629
1713,7.060857739
1714,7.099964216
1715,7.337677715
172,6.223158412
1720,6.490064692
1721,6.488902041
1722,6.568439135
1729,6.186787486
173,6.985616504
1730,7.072106705
1731,7.331100366
174,8.305965992
1741,7.248810306
1742,7.160082767
1743,7.639396678
1744,7.16278495
1745,7.074842905
1746,7.431151763
1747,7.294413861
1748,7.288936553
1786,7.546383404
1787,7.28682899
1788,7.466234952
1789,7.07008559
179,5.899854518
18,6.633940985
180,5.727973262
181,7.083832429
1815,6.355422068
1819,6.470005556
182,7.072358162
1820,6.481970588
1821,7.101245156
1822,6.046250847
1823,7.114313147
1824,5.747452832
1827,8.06100064
1828,7.992903377
1829,7.76681279
183,7.123275872
1833,7.351465279
1834,7.529717304
1835,7.125746729
1836,7.198419269
1837,7.49547483
1838,7.227751346
1839,7.260829552
184,5.690702355
1840,7.281581847
1841,7.174592201
1842,7.526438943
1843,7.373330633
1844,7.359748391
185,6.032467489
186,5.967605909
189,5.787894322
1892,6.493425349
1893,6.382832194
1894,7.882213658
1895,7.556085556
1896,6.656947038
1897,6.821119158
1898,6.749926546
1899,7.795790386
19,6.470446545
1911,7.061176793
1912,7.221325203
1913,7.030006768
1914,7.259428674
1915,6.935705939
1916,6.948914359
1917,6.782415178
1918,6.565269138
1945,6.44002109
1946,6.503685583
1947,7.463460518
1948,6.658379577
1949,7.309162008
1950,7.786617668
1951,6.856942546
1952,7.182470618
1953,6.431683197
1954,6.400836469
1955,6.777202815
1956,6.505290584
1957,6.609811005
1958,6.556405594
1959,6.97431347
1960,6.669252861
1961,6.863399679
1962,6.742711231
1969,7.537389117
1971,7.678696548
1972,7.604516315
1973,8.003209252
1974,8.232158392
1985,6.72790415
1986,6.996468587
1987,6.569714154
20,6.403750219
2008,6.265759321
2036,5.981808962
2037,6.775361759
2051,7.802676951
2052,7.97468577
206,5.805082668
2062,5.966175145
2065,5.693886654
2076,6.085082686
2082,6.291515606
2088,6.394693299
2090,5.656906225
2092,5.851035146
21,6.457119195
210,5.460667797
2100,8.607020587
2101,7.704881745
2102,8.308950377
2103,8.02156758
2104,8.064854549
2105,8.023806516
2122,6.310252371
2123,6.223974521
2127,7.787947366
2128,8.051185253
2129,7.072958619
2130,7.171575727
2131,7.647152056
2132,8.252470535
2133,7.414537489
2136,6.252018939
2137,6.618443985
2138,6.549309673
2139,7.870623796
2140,7.438534323
2158,7.791552324
2159,8.343319688
2160,7.884282292
2161,8.085756887
2166,5.768126563
22,5.628049349
